UID,CONTINENT,REGION_WB,WB_NAME,FORMAL_EN,NAME_EN,INCOME_GRP,cropland_area,cum_2030,cum_2040,cum_2050,cum_2060,cum_2075,cum_2080,cum_2100,25_50,50_75,75_100,30_40,40_50,50_60
120,Africa,Sub-Saharan Africa,Burundi,Republic of Burundi,Burundi,5. Low income,0.3349223475729101,0.0,8574.983406034937,825022.0049679,4344037.389385017,13719840.853829991,16935459.631093092,29797934.740145497,82.50220049679,1289.4818848862092,1607.8093886315505,0.8574983406034937,81.64470215618651,351.90153844171164
121,Africa,Sub-Saharan Africa,Rwanda,Republic of Rwanda,Rwanda,5. Low income,0.7355171060194965,0.0,12603.82112622779,1212647.2184772948,6385023.460560993,20165918.907818004,24892351.830153424,43798083.51949511,121.26472184772948,1895.327168934071,2363.2164611677103,1.260382112622779,120.00433973510671,517.2376242083699
128,Africa,Sub-Saharan Africa,Uganda,Republic of Uganda,Uganda,5. Low income,4.716126520544364,0.0,71892.92589090133,6917009.987421824,36420543.727532566,115027569.73793977,141987416.94702777,249826805.78337976,691.7009987421824,10811.055975051795,13479.923604544,7.189292589090133,684.5117061530923,2950.353374011074
167,Africa,Sub-Saharan Africa,Madagascar,Republic of Madagascar,Madagascar,5. Low income,1.6914452438204324,0.0,74201.45420509289,7139119.648527298,37590030.92493568,118721179.3436421,146546724.67055193,257848905.97819126,713.9119648527299,11158.20596951148,13912.772663454914,7.4201454205092885,706.4918194322205,3045.0911276408387
180,Seven seas (open ocean),Sub-Saharan Africa,Seychelles,Republic of Seychelles,Seychelles,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Seven seas (open ocean),Sub-Saharan Africa,Mauritius,Republic of Mauritius,Mauritius,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Africa,Sub-Saharan Africa,Comoros,Union of the Comoros,Comoros,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Africa,Sub-Saharan Africa,"Congo, Rep. of",Republic of the Congo,Republic of the Congo,4. Lower middle income,0.1388941780570613,0.0,10834.259373432038,1042392.9665357005,5488573.630516959,17334647.46625514,21397494.731292155,37648883.79144021,104.23929665357005,1629.2254499719438,2031.4236325185072,1.0834259373432038,103.15587071622684,444.6180663981259
29,Africa,Sub-Saharan Africa,"Congo, Democratic Republic of",Democratic Republic of the Congo,Democratic Republic of the Congo,5. Low income,3.0910198487383056,0.0,152354.73747044502,14658455.3021714,77182035.77580838,243765224.07617104,300898250.6275879,529430356.83325547,1465.84553021714,22910.676877399965,28566.513275708443,15.235473747044502,1450.6100564700955,6252.358047363698
82,Africa,Sub-Saharan Africa,Central African Republic,Central African Republic,Central African Republic,5. Low income,0.20764870973791472,0.0,6232.219099597588,599618.4078129624,3157206.4347597226,9971454.18992898,12308536.352278076,21656865.00167446,59.961840781296246,937.1835782116018,1168.5410811745478,0.6232219099597588,59.338618871336486,255.75880269467604
98,Africa,Sub-Saharan Africa,Angola,People's Republic of Angola,Angola,3. Upper middle income,2.4990938215683816,0.0,112286.27264465662,10803361.522830384,56883581.411921985,179656299.93758804,221763652.17933428,390193061.1463192,1080.3361522830385,16885.293841475763,21053.67612087312,11.228627264465663,1069.107525018573,4608.02198890916
110,Africa,Sub-Saharan Africa,Chad,Republic of Chad,Chad,5. Low income,4.897240573428541,0.0,73181.07450493546,7040946.198365289,37073112.42387669,117088587.60162355,144531490.54097435,254303102.29837754,704.0946198365289,11004.764140325826,13721.451469675398,7.318107450493546,696.7765123860354,3003.2166225511396
141,Africa,Sub-Saharan Africa,Cameroon,Republic of Cameroon,Cameroon,4. Lower middle income,1.7266749987491399,0.0,42008.91029675863,4041789.2091961973,21281472.905009747,67213606.886833,82966948.24811748,145980313.69325542,404.1789209196197,6317.18176776368,7876.670680642243,4.200891029675863,399.97802988994385,1723.9683695813549
142,Africa,Sub-Saharan Africa,Gabon,Gabonese Republic,Gabon,3. Upper middle income,0.0030775853510191255,0.0,241.9772115058094,23281.272364044864,122584.2668594057,387159.7966914758,477901.2510061543,840867.0682648683,2.3281272364044865,36.387852432743095,45.37072715733925,0.024197721150580942,2.3039295152539054,9.930299449536083
159,Africa,Sub-Saharan Africa,Equatorial Guinea,Republic of Equatorial Guinea,Equatorial Guinea,2. High income: nonOECD,1.5978027937821871e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Africa,Sub-Saharan Africa,São Tomé and Príncipe,Democratic Republic of São Tomé and Principe,São Tomé and Príncipe,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Africa,Sub-Saharan Africa,Sudan,Republic of the Sudan,Sudan,4. Lower middle income,15.603686941056752,0.0,30602.054463165838,2944305.211316124,15502825.193391098,48962813.93843696,60438584.36212415,106341666.0568729,294.4305211316124,4601.850872712084,5737.885211843594,3.060205446316584,291.37031568529585,1255.8519982074974
33,Africa,Sub-Saharan Africa,Namibia,Republic of Namibia,Namibia,3. Upper middle income,0.5021300033981831,0.0,2410.515774835715,231922.1464804325,1221153.4597512058,3856787.9656906663,4760731.381254059,8376505.043507632,23.19221464804325,362.48658192102334,451.9717077816965,0.2410515774835715,22.95116307055968,98.92313132707733
34,Africa,Sub-Saharan Africa,South Africa,Republic of South Africa,South Africa,3. Upper middle income,7.124546422874153,0.0,9053.25083333898,871037.3886836891,4586324.923710921,14485061.342019405,17880030.404521525,31459906.654529992,87.10373886836891,1361.4023953335716,1697.4845312510588,0.9053250833338979,86.19841378503502,371.5287535027232
103,Africa,Sub-Saharan Africa,Botswana,Republic of Botswana,Botswana,3. Upper middle income,0.24673109190795076,0.0,120.30975756657456,11575.322388953076,60948.23283380678,192493.75174470706,237609.9108321725,418074.54718203435,1.1575322388953075,18.0918429355754,22.55807954373273,0.012030975756657456,1.1455012631386503,4.93729104448537
119,Africa,Sub-Saharan Africa,eSwatini,Kingdom of eSwatini,eSwatini,4. Lower middle income,0.09336673106761476,0.0,261.1945597005621,25130.224646173225,132319.66518380176,417907.2566433032,515855.216531014,907647.0560818572,2.5130224646173223,39.277703199712995,48.9739799438554,0.02611945597005621,2.4869030086472663,10.718944053762852
140,Africa,Sub-Saharan Africa,Lesotho,Kingdom of Lesotho,Lesotho,4. Lower middle income,0.23128408800399264,0.0,419.42429750601866,40353.929386864475,212477.94241798754,671072.390409775,828356.501974532,1457492.94823356,4.0353929386864476,63.07184610229104,78.6420557823785,0.04194242975060187,3.9934505089358456,17.212401303112305
79,Africa,Sub-Saharan Africa,Sierra Leone,Republic of Sierra Leone,Sierra Leone,5. Low income,0.024661928714871103,0.0,2687.8718629233326,258607.3148415813,1361660.4624794237,4300553.417845928,5308505.366442177,9340313.160827177,25.86073148415813,404.19461030043465,503.97597429812487,0.2687871862923333,25.591944297865798,110.30531476378424
80,Africa,Sub-Saharan Africa,Guinea,Republic of Guinea,Guinea,5. Low income,0.2744252843050029,0.0,16544.74362288937,1591813.8740454672,8381472.183962374,26471333.96359788,32675612.822181392,57492728.25651545,159.1813874045467,2487.952008955241,3102.139429291757,1.654474362288937,157.5269130422578,678.9658309916907
81,Africa,Sub-Saharan Africa,Liberia,Republic of Liberia,Liberia,5. Low income,0.0006522529549301334,0.0,21.75068129906844,2092.691011173968,11018.77033852371,34800.753745549504,42957.25923270017,75583.28118130282,0.2092691011173968,3.270806273437554,4.078252743575332,0.002175068129906844,0.20709403298749,0.8926079327349741
92,Africa,Sub-Saharan Africa,Côte d'Ivoire,Republic of Ivory Coast,Ivory Coast,4. Lower middle income,1.1122729815353802,0.0,27743.35479268625,2669262.097870531,14054624.34383072,44388938.6700285,54792696.71728584,96407728.90631522,266.9262097870531,4171.967657215797,5201.879023628672,2.774335479268625,264.1518743077845,1138.5362245960189
94,Africa,Sub-Saharan Africa,Mali,Republic of Mali,Mali,5. Low income,5.12657482952839,0.0,61929.76650973964,5958427.872536822,31373264.35464089,99086668.78941089,122310331.23056325,215204980.9951727,595.8427872536822,9312.824091687407,11611.831220576181,6.192976650973963,589.6498106027083,2541.4836482104065
95,Africa,Sub-Saharan Africa,Senegal,Republic of Senegal,Senegal,4. Lower middle income,2.863567768289368,0.0,17470.49218159837,1680882.6099061938,8850451.091766547,27952517.342589736,34503951.91068912,60709690.18308668,168.08826099061937,2627.163473268354,3275.717284049694,1.747049218159837,166.34121177245953,716.9568481860354
96,Africa,Sub-Saharan Africa,Nigeria,Federal Republic of Nigeria,Nigeria,4. Lower middle income,27.256879120013068,0.0,679777.7649908782,65403230.309538305,344371515.11158556,1087633912.513847,1342550574.3854263,2362217221.8717437,6540.32303095383,102223.06822043087,127458.33093578965,67.97777649908782,6472.345254454743,27896.828480204724
97,Africa,Sub-Saharan Africa,Benin,Republic of Benin,Benin,5. Low income,2.2222404859795915,0.0,58998.88846654012,5676440.285503699,29888498.355627317,94397309.24075194,116521892.41570449,205020225.11551467,567.64402855037,8872.086895524824,11062.291587476273,5.899888846654012,561.744139703716,2421.2058070123617
143,Africa,Sub-Saharan Africa,Niger,Republic of Niger,Niger,5. Low income,6.681380124247186,0.0,8813.313237217422,847952.3531511341,4464773.91430166,14101164.898403957,17406157.36236049,30626127.218186624,84.79523531511342,1325.3212545252825,1652.4962319782667,0.8813313237217423,83.91390399139168,361.6821561150526
144,Africa,Sub-Saharan Africa,Burkina Faso,Burkina Faso,Burkina Faso,5. Low income,3.5152026502145794,0.0,45155.38575106437,4344519.997697392,22875459.315370236,72247918.95945759,89181188.61610672,156914267.2427033,434.45199976973913,6790.3398961760195,8466.63482832457,4.515538575106437,429.9364611946328,1853.0939317672844
145,Africa,Sub-Saharan Africa,Togo,Togolese Republic,Togo,5. Low income,1.1006075307264827,0.0,29942.74345182538,2880871.1419171444,15168822.018238537,47907926.51528434,59136455.309718855,104050570.48745692,288.0871141917144,4502.705537336719,5614.264397217258,2.994274345182538,285.0928398465319,1228.7950876321393
146,Africa,Sub-Saharan Africa,Ghana,Republic of Ghana,Ghana,4. Lower middle income,2.4513960633128145,0.0,57563.86394435931,5538372.752027835,29161523.16700473,92101292.19519033,113687741.17432508,200033537.09086403,553.8372752027835,8656.291944316248,10793.22448956737,5.756386394435931,548.0808888083476,2362.3150414976894
147,Africa,Sub-Saharan Africa,Guinea-Bissau,Republic of Guinea-Bissau,Guinea-Bissau,5. Low income,0.04875568703504803,0.0,3763.9029324670223,362135.13155757694,1906771.6279363767,6022186.490339801,7433650.090014934,13079504.488715468,36.213513155757695,566.0051358782223,705.7317998375668,0.37639029324670226,35.837122862510995,154.46364963788
158,Africa,Sub-Saharan Africa,Mauritania,Islamic Republic of Mauritania,Mauritania,5. Low income,0.04151168281691098,0.0,18.100496284367107,1741.4969835315076,9169.607555202647,28960.514165203276,35748.20027184094,62898.9446983916,0.17414969835315075,2.721901718167177,3.3938430533188324,0.0018100496284367106,0.17233964872471405,0.7428110571671139
160,Africa,Sub-Saharan Africa,"Gambia, The",Republic of the Gambia,The Gambia,5. Low income,0.23027629628163115,0.0,3020.914058511504,290650.1920032663,1530377.7277349688,4833415.780922228,5966258.552864042,10497629.640631298,29.06501920032663,454.2765588918962,566.421385970907,0.3020914058511504,28.76292779447548,123.97275357317025
205,Africa,Sub-Saharan Africa,Cabo Verde,Republic of Cabo Verde,Cape Verde,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Africa,Middle East & North Africa,Djibouti,Republic of Djibouti,Djibouti,4. Lower middle income,5.810191603135492e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Africa,Middle East & North Africa,Morocco,Kingdom of Morocco,Morocco,4. Lower middle income,6.100245109746117,0.0,16369.573241035974,1827690.2370207412,8826281.285530884,26732553.125441086,32871143.090829574,57425502.952383526,182.76902370207412,2490.4862888420344,3069.294982694244,1.6369573241035975,181.13206637797052,699.8591048510143
69,Africa,Middle East & North Africa,Libya,Libya,Libya,3. Upper middle income,0.8700029699967841,0.0,543.2175815274601,60651.15172623305,292896.52840722044,887108.8233658454,1090815.416438643,1905641.7887298327,6.0651151726233055,82.64576716396122,101.85329653639873,0.05432175815274601,6.010793414470559,23.22453766809874
70,Africa,Middle East & North Africa,Tunisia,Republic of Tunisia,Tunisia,3. Upper middle income,1.9550436845523502,0.0,3205.9707510791,357951.99762645096,1728621.7072093962,5235553.924337272,6437792.955991934,11246749.082610583,35.7951997626451,487.76019267108205,601.1195158273312,0.32059707510790997,35.474602687537185,137.06697095829455
117,Africa,Middle East & North Africa,Algeria,People's Democratic Republic of Algeria,Algeria,3. Upper middle income,5.60144224496639,0.0,15119.166007313333,1688080.1775693472,8152076.41752419,24690558.669523865,30360245.922266364,53038994.93323636,168.80801775693473,2300.2478491954516,2834.8436263712497,1.5119166007313334,167.29610115620338,646.3996239954843
156,Africa,Middle East & North Africa,"Egypt, Arab Republic of",Arab Republic of Egypt,Egypt,4. Lower middle income,3.19380661311605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,North America,Latin America & Caribbean,Haiti,Republic of Haiti,Haiti,5. Low income,0.07355158730372939,0.0,24468.17511921985,517070.31968639395,1729593.8151139384,4364332.908966451,5247371.616485687,8779526.446562631,51.7070319686394,384.7262589280057,441.519353759618,2.446817511921985,49.26021445671741,121.25234954275444
109,North America,Latin America & Caribbean,Dominican Republic,Dominican Republic,Dominican Republic,3. Upper middle income,0.3257636977079182,0.0,88562.63511979731,1871537.6128599138,6260270.134860709,15796716.39077443,18992877.709288694,31777522.983345732,187.15376128599138,1392.5178777914516,1598.08065925713,8.856263511979732,178.29749777401165,438.87325220007955
172,North America,Latin America & Caribbean,"Bahamas, The",Commonwealth of the Bahamas,The Bahamas,2. High income: nonOECD,0.0010182880193894007,0.0,278.3546078947556,5882.290174442367,19676.187777692558,49649.480178980695,59695.09624923408,99877.56053024759,0.5882290174442367,4.376719000453833,5.0228080351266895,0.027835460789475557,0.5603935566547611,1.3793897603250191
183,North America,Latin America & Caribbean,Trinidad and Tobago,Republic of Trinidad and Tobago,Trinidad and Tobago,2. High income: nonOECD,0.002650570131511647,0.0,2688.053363532463,56804.91517015649,190011.7376800189,479461.98269226454,576471.8805007826,964511.4717348549,5.680491517015649,42.265706752210804,48.50494890425903,0.2688053363532463,5.411686180662403,13.320682250986243
184,North America,Latin America & Caribbean,Grenada,Grenada,Grenada,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,North America,Latin America & Caribbean,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,North America,Latin America & Caribbean,Barbados,Barbados,Barbados,2. High income: nonOECD,0.0065958687589253995,0.0,4676.561008067466,98826.7773829579,330574.34631497733,834147.5818630204,1002921.2794549976,1678016.0698229063,9.88267773829579,73.53208044800625,84.38684879598858,0.4676561008067466,9.415021637489042,23.174756893201945
187,North America,Latin America & Caribbean,Saint Lucia,Saint Lucia,Saint Lucia,3. Upper middle income,0.00018268264765573415,0.0,255.80887574250724,5405.845614326003,18082.486625165104,45628.04906246439,54860.00599864701,91787.83374337746,0.5405845614326003,4.022220344813839,4.615978468091306,0.025580887574250723,0.5150036738583496,1.26766410108391
188,North America,Latin America & Caribbean,Dominica,Commonwealth of Dominica,Dominica,3. Upper middle income,5.159425516178833e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,North America,Latin America & Caribbean,Antigua and Barbuda,Antigua and Barbuda,Antigua and Barbuda,3. Upper middle income,0.0010678605833192966,0.0,129.90904213830208,2745.2848290202533,9182.94375101511,23171.581248457995,27859.904431773753,46613.19716503679,0.2745284829020253,2.0426296419437744,2.3441615916578797,0.012990904213830208,0.2615375786881951,0.6437658921994857
191,North America,Latin America & Caribbean,Saint Kitts and Nevis,Federation of Saint Kitts and Nevis,Saint Kitts and Nevis,2. High income: nonOECD,0.00023147795457831714,0.0,46.598928736280484,984.7454034193739,3293.961177754383,8311.74524521777,9993.46681221537,16720.353080205772,0.0984745403419374,0.7326999841798395,0.8408607834988002,0.004659892873628048,0.09381464746830934,0.2309215774335009
197,North America,Latin America & Caribbean,Jamaica,Jamaica,Jamaica,3. Upper middle income,0.023519137299661184,0.0,9461.221140448686,199937.94452912404,668789.9480943002,1687576.5593909915,2029025.1736300194,3394819.6305861315,19.993794452912404,148.76386148618673,170.724307119514,0.9461221140448686,19.047672338867535,46.885200356517615
26,North America,Latin America & Caribbean,Costa Rica,Republic of Costa Rica,Costa Rica,3. Upper middle income,0.14326814899421925,0.0,140659.16867410621,2972460.388188585,9942843.182722786,25089056.94033785,30165344.399517734,50470494.23623727,297.2460388188585,2211.6596552149267,2538.1437295899423,14.065916867410621,283.1801219514479,697.03827945342
27,North America,Latin America & Caribbean,Nicaragua,Republic of Nicaragua,Nicaragua,4. Lower middle income,0.20141425504611052,0.0,137597.33298182537,2907756.569758281,9726409.711470397,24542924.251301598,29508712.279315315,49371864.391370185,290.7756569758281,2163.5167681543317,2482.8940140068585,13.759733298182537,277.01592367764556,681.8653141712116
112,North America,Latin America & Caribbean,El Salvador,Republic of El Salvador,El Salvador,4. Lower middle income,0.06546806385763516,0.0,64696.00366936732,1367179.3313868714,4573197.930123943,11539679.461875483,13874511.347927451,23213838.892135315,136.71793313868713,1017.2500130488612,1167.415943025983,6.4696003669367315,130.2483327717504,320.6018598737071
113,North America,Latin America & Caribbean,Guatemala,Republic of Guatemala,Guatemala,4. Lower middle income,0.2932236522743717,0.0,279370.7036565587,5903762.677308951,19748013.033830997,49830718.87578956,59913005.10570326,100242150.02535802,590.376267730895,4392.69561984806,5041.143114956846,27.93707036565587,562.4391973652391,1384.4250356522045
131,North America,Latin America & Caribbean,Honduras,Republic of Honduras,Honduras,4. Lower middle income,0.09650815694743403,0.0,41229.98092300244,871286.8578325154,2914443.7480208944,7354098.199050972,8842058.33044191,14793898.856005661,87.12868578325154,648.2811341218456,743.9800656954689,4.122998092300244,83.00568769095129,204.3156890188379
151,North America,Latin America & Caribbean,Mexico,United Mexican States,Mexico,3. Upper middle income,9.895400826426036,0.0,721715.5098010598,15251552.989022473,51016255.84832402,128730758.83219744,154776948.54050595,258961707.37374002,1525.1552989022473,11347.920584317497,13023.094854154257,72.17155098010599,1452.9837479221412,3576.470285930155
152,North America,Latin America & Caribbean,Belize,Belize,Belize,4. Lower middle income,0.0479143396684515,0.0,25238.255568998808,533343.9380666495,1784028.8670370225,4501690.412464208,5412520.7653246,9055842.176766166,53.33439380666495,396.8346474397559,455.41517643019586,2.523825556899881,50.81056824976507,125.0684928970373
153,North America,Latin America & Caribbean,Panama,Republic of Panama,Panama,3. Upper middle income,0.09929155762747606,0.0,102966.71218185582,2175929.7751268772,7278458.147557722,18365938.951873835,22081932.972660057,36945909.055804946,217.59297751268772,1619.0009176746958,1857.997010393111,10.296671218185582,207.29630629450213,510.2528372430845
2,South America,Latin America & Caribbean,Chile,Republic of Chile,Chile,3. Upper middle income,1.2120761104257975,0.0,233397.45659394402,4932239.405145707,16498279.72136406,41630575.0518307,50053720.112906456,83746300.35720947,493.22394051457064,3669.8335646684995,4211.572530537877,23.339745659394403,469.8841948551763,1156.6040316218355
3,South America,Latin America & Caribbean,Bolivia,Plurinational State of Bolivia,Bolivia,4. Lower middle income,2.3048500444505637,0.0,380029.8769114119,8030928.705860513,26863357.053063575,67785067.34211352,81500070.18525353,136360081.5578135,803.0928705860513,5975.413863625301,6857.501421569997,38.002987691141186,765.0898828949101,1883.242834720306
4,South America,Latin America & Caribbean,Peru,Republic of Peru,Peru,3. Upper middle income,0.8994417529617217,0.0,38805.461024797405,820051.027095545,2743060.528793313,6921642.082948203,8322103.048306774,13923946.909741057,82.00510270955449,610.1591055852658,700.2304826792854,3.8805461024797405,78.12455660707475,192.3009501697768
5,South America,Latin America & Caribbean,Argentina,Argentine Republic,Argentina,3. Upper middle income,42.09289833325311,0.0,1369389.1289866767,28938425.98600748,96798676.50281623,244254833.5418327,293675094.7856488,491356139.7609135,2893.8425986007483,21531.64075558252,24710.13062190808,136.93891289866767,2756.9036857020806,6786.025051680875
21,South America,Latin America & Caribbean,Suriname,Republic of Suriname,Suriname,3. Upper middle income,0.032627089071502254,0.0,25024.451515112065,528825.7535287831,1768915.5957183812,4463554.668220847,5366668.987724169,8979126.265737457,52.88257535287831,393.4728914692064,451.557159751661,2.5024451515112065,50.3801302013671,124.00898421895981
22,South America,Latin America & Caribbean,Guyana,Co-operative Republic of Guyana,Guyana,4. Lower middle income,0.1162361144294399,0.0,89849.10400029599,1898723.7381865853,6351207.387361378,16026180.927633634,19268769.975717597,32239126.168053452,189.87237381865853,1412.745718944705,1621.2945240419817,8.9849104000296,180.88746341862893,445.24836491747925
42,South America,Latin America & Caribbean,Brazil,Federative Republic of Brazil,Brazil,3. Upper middle income,46.06970319508584,0.0,21130570.83486441,446538859.70257443,1493666955.0439994,3769012001.528696,4531598989.248329,7581946940.126862,44653.88597025744,332247.3141826122,381293.4938598166,2113.057083486441,42540.828886771,104712.80953414249
43,South America,Latin America & Caribbean,Uruguay,Oriental Republic of Uruguay,Uruguay,3. Upper middle income,2.5869777600596575,0.0,499918.7493569054,10564463.687533032,35338000.18735389,89169373.64543672,107211079.00947902,179377900.46564814,1056.4463687533032,7860.490995790368,9020.852682021143,49.99187493569054,1006.4544938176127,2477.3536499820852
132,South America,Latin America & Caribbean,Ecuador,Republic of Ecuador,Ecuador,3. Upper middle income,0.3296547529364009,0.0,190785.5996897826,4031750.2446541935,13486154.632637473,34029994.76773265,40915308.794728205,68456564.90271042,403.17502446541937,2999.8244523078456,3442.6570134977774,19.07855996897826,384.0964644964411,945.4404387983279
133,South America,Latin America & Caribbean,Colombia,Republic of Colombia,Colombia,3. Upper middle income,0.7351432937670003,0.0,564387.0471348596,11926831.055727154,39895102.160197236,100668437.72383478,121036757.23333056,202510035.27131364,1192.6831055727155,8874.160666810763,10184.159754747885,56.43870471348596,1136.2444008592295,2796.827110447008
134,South America,Latin America & Caribbean,Paraguay,Republic of Paraguay,Paraguay,4. Lower middle income,2.5178764734239945,0.0,973812.1658208303,20578950.63453065,68836334.98942032,173696667.68100414,208840843.00601512,349417544.30605906,2057.8950634530647,15311.77170464735,17572.08766250549,97.38121658208303,1960.513846870982,4825.738435488967
154,South America,Latin America & Caribbean,"Venezuela, Republica Bolivariana de",Bolivarian Republic of Venezuela,Venezuela,3. Upper middle income,0.5964679878897143,0.0,171512.03980004997,3624454.411388281,12123755.114974853,30592213.597300272,36781958.81577625,61540939.68968015,362.4454411388281,2696.775918591199,3094.872609237988,17.151203980004997,345.2942371588231,849.9300703586571
35,North America,Latin America & Caribbean,Saint-Martin (Fr.),Saint-Martin (French part),Saint Martin,2. High income: nonOECD,5.882907605469712e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,North America,Latin America & Caribbean,Sint Maarten (Neth.),Sint Maarten (Dutch part),Sint Maarten,2. High income: nonOECD,2.7600739333954926e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,North America,Latin America & Caribbean,Guantanamo Bay (US),,Guantanamo Bay Naval Base,2. High income: nonOECD,9.827277898886356e-05,0.0,4.516630520524413,95.44706851956458,319.26926202672,805.6211434780458,968.6230656791396,1620.6307544835147,0.009544706851956459,0.07101740749584813,0.08150096110054689,0.0004516630520524413,0.009093043799904017,0.022382219350715542
130,North America,Latin America & Caribbean,Cuba,Republic of Cuba,Cuba,3. Upper middle income,1.1409837249773316,0.0,295137.3825457838,6236949.833846854,20862519.945720416,52642985.63479687,63294279.87942254,105899456.8579252,623.6949833846854,4640.603580095002,5325.647122312834,29.51373825457838,594.181245130107,1462.5570111873562
